material_id,material_name,DAC_potential_score,quick_rationale,source_1,source_2,source_3
NIST-MATDB-5292de867ae4036ea47cf01678a6caa9,UTSA-16 WITH pva 4.6%,66,"Binder-shaped UTSA-16 improves mechanical handling and cycling, with modest capacity penalty; humid-air kinetics still matter.",https://pubs.rsc.org/en/content/articlelanding/2025/cc/d4cc08122a,https://pubs.rsc.org/en/content/articlelanding/2025/cc/d4cc06051f,https://pubs.acs.org/doi/10.1021/acsami.7b03147
NIST-MATDB-d8cf38b309ee3a17162e8cfe4c836f7e,ZIF-78,45,"Hydrophobic ZIF helps against humidity, but weak CO2 binding at ultra-dilute partial pressures limits DAC working capacity.",https://www.sciencedirect.com/science/article/abs/pii/S0021967311014701,https://www.sciencedirect.com/science/article/pii/S2213343722018036,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-b1c11a98ccb59aa7a2a81dafb3160e28,C52H18Tb6N26O48F6 (site 3),50,Rare-earth MOF likely offers good framework stability but limited low-ppm CO2 affinity and high material cost for scale-up.,https://www.sciencedirect.com/science/article/pii/S2213343722018036,https://pubs.rsc.org/en/content/articlehtml/2024/sc/d3sc06076d,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-7f7a1b81498be352479710cc2ebcb1af,DMOF-1-NHMe,56,Alkyl-amine functionalization modestly boosts CO2 affinity; humidity sensitivity and scaling/shaping keep it mid-range.,https://www.sciencedirect.com/science/article/pii/S2213343722018036,https://pubs.rsc.org/en/content/articlehtml/2024/sc/d3sc06076d,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-41bb0c810ccb85f1d53b4798ab03b75e,H-DNL-6,63,"Trapdoor-like zeolite behavior can deliver very high CO2 selectivity, but water and kinetic constraints can complicate real-air operation.",https://link.springer.com/article/10.1007/s40242-024-4056-y,https://dmto.dicp.ac.cn/20.pdf,https://global-sci.com/index.php/cicc/article/download/7678/15292/16522
NIST-MATDB-827b138fa44b70a8964cf903faba3b56,PCN-46,48,"High-porosity MOF can store CO2, yet humid stability and low-ppm working capacity are uncertain without stronger binding sites.",https://www.sciencedirect.com/science/article/pii/S2213343722018036,https://pubs.rsc.org/en/content/articlehtml/2024/sc/d3sc06076d,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-19e421ef0dc17ba45425ec03725d2e2f,Graphite Oxide Cu-BTC (3rd cycle),50,"GO can improve composite handling and heat transfer, but Cu-BTC moisture sensitivity and cycling loss reduce DAC robustness.",https://pubs.acs.org/doi/10.1021/am503255e,https://www.sciencedirect.com/science/article/abs/pii/S1385894722015931,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-e6b24d002f0be7b19db9e4a0b3345ee7,eea-MOF-4,30,"Zn4O-carboxylate family frameworks tend to hydrolyze in humidity, making long-term humid-air DAC operation unlikely.",https://pubs.acs.org/doi/10.1021/ja100900c,https://www.sciencedirect.com/science/article/abs/pii/S138718111400537X,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-04cd704e6a570767b035e7c87bfaba89,DS-RF,50,"Resorcinol–formaldehyde-derived carbon is stable and easily regenerated, but physisorption limits capture at ambient ppm levels.",https://www.mdpi.com/1996-1073/17/5/1205,https://pmc.ncbi.nlm.nih.gov/articles/PMC9275103/,https://www.sciencedirect.com/science/article/pii/S1385894715005719
NIST-MATDB-d3f895c0c74a9ba0f0e9a9b56e4c564a,UTSA-16-GO (28.5 mg),66,"Higher GO loading can aid heat management and shaping, but risks pore blocking; overall UTSA-16 selectivity remains the main advantage.",https://www.sciencedirect.com/science/article/abs/pii/S1385894722015931,https://pubs.acs.org/doi/10.1021/acsami.7b03147,https://www.nature.com/articles/ncomms1956
NIST-MATDB-1160f796e3757da168da2a16cf578ce9,Pd(2-pymo)2,35,"Pd-based porous coordination material is likely stable but expensive, and CO2 uptake/selectivity at 400 ppm is typically limited.",https://www.sciencedirect.com/science/article/pii/S2213343722018036,https://pubs.rsc.org/en/content/articlehtml/2024/sc/d3sc06076d,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-8b602c9f4bea3f3e427f02b9c68169db,Graphite Oxide Cu-BTC (2nd cycle),51,"Early-cycle composite shows reasonable CO2 uptake, but humidity-driven degradation and gradual capacity loss are expected.",https://pubs.acs.org/doi/10.1021/am503255e,https://www.sciencedirect.com/science/article/abs/pii/S1385894722015931,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-c0fbfed4724d172cf9d09810605ce826,Graphite Oxide Cu-BTC (1st cycle),52,"Initial performance can be good due to added interfaces, but moisture sensitivity of the Cu-BTC component remains a key risk.",https://pubs.acs.org/doi/10.1021/am503255e,https://www.sciencedirect.com/science/article/abs/pii/S1385894722015931,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-afacf62fdda4920fa0794819ac8513c2,Cu3(btc)2/GO-l,50,Low GO fraction may slightly improve shaping while retaining pores; humid stability is still constrained by Cu-BTC chemistry.,https://pubs.acs.org/doi/10.1021/am503255e,https://www.sciencedirect.com/science/article/abs/pii/S1385894722015931,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-1187683d86bb5aa991b488702bbdc6a6,MIL-96,60,Al-MOF with good hydrothermal stability and moderate CO2 affinity; regenerable and shapeable but not ultra-strong at DAC ppm.,https://www.sciencedirect.com/science/article/pii/S2213343722018036,https://pubs.rsc.org/en/content/articlehtml/2024/sc/d3sc06076d,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-1b95fcd71d4ffac273b7f59c717efe16,NU-135,50,"Very porous MOF favors high-capacity storage, yet weak low-pressure binding and uncertain humid-air stability limit DAC value.",https://www.sciencedirect.com/science/article/pii/S2213343722018036,https://pubs.rsc.org/en/content/articlehtml/2024/sc/d3sc06076d,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-974bf9a1a94db8a9762fbde972a76840,Ni(II)/SSZ-13,63,"Cation-exchanged CHA zeolite can enhance CO2 adsorption/selectivity, but water competition requires careful process design.",https://pubs.acs.org/doi/10.1021/acs.iecr.9b02865,https://pubs.acs.org/doi/10.1021/acsaem.2c03605,https://www.pnas.org/doi/10.1073/pnas.2211544119
NIST-MATDB-e05a507f697052097ec6c3bc1cbfb143,Na-A,55,"Low-cost zeolite is easy to shape and regenerable, yet strong water uptake in air can suppress CO2 capacity without pretreatment.",https://www.mdpi.com/1996-1073/17/5/1205,https://pmc.ncbi.nlm.nih.gov/articles/PMC9275103/,https://www.sciencedirect.com/science/article/pii/S1385894715005719
NIST-MATDB-1327db2fb2763425be98a2a288314acf,MIL-96-A2,62,MIL-96 variant retains Al-MOF water stability with slightly improved CO2 performance; still moderate under ultra-dilute conditions.,https://www.sciencedirect.com/science/article/pii/S2213343722018036,https://pubs.rsc.org/en/content/articlehtml/2024/sc/d3sc06076d,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-f7d31e1fd28ba6fbb192ff53fd0bea3a,Graphite Oxide Cu-BTC (4th cycle),49,"Later-cycle material likely suffers cumulative moisture/structural damage, reducing long-term DAC viability.",https://pubs.acs.org/doi/10.1021/am503255e,https://www.sciencedirect.com/science/article/abs/pii/S1385894722015931,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-030505f3b58a060efffaa5e33cec1cb6,Activated Carbon-600-0.5,48,"Carbon with moderate ultramicroporosity is robust and regenerable, but ambient-ppm working capacity is typically limited.",https://www.mdpi.com/1996-1073/17/5/1205,https://pmc.ncbi.nlm.nih.gov/articles/PMC9275103/,https://www.sciencedirect.com/science/article/pii/S1385894715005719
NIST-MATDB-55ef2bf83720982f8d98ce6a6b8da4b0,Activated Carbon-800-1,52,Higher activation can increase ultramicropores that matter at low pressure; still physisorption-limited but practical to scale.,https://www.mdpi.com/1996-1073/17/5/1205,https://pmc.ncbi.nlm.nih.gov/articles/PMC9275103/,https://www.sciencedirect.com/science/article/pii/S1385894715005719
NIST-MATDB-7c6230fb2e26a4c96d44f0046d8bf4eb,Carbon Fiber Composite C,46,"Fiber form is easy to handle and regenerates well, yet CO2 capacity depends on ultramicropores that may be insufficient.",https://www.mdpi.com/1996-1073/17/5/1205,https://pmc.ncbi.nlm.nih.gov/articles/PMC9275103/,https://www.sciencedirect.com/science/article/pii/S1385894715005719
NIST-MATDB-0fd375ae798b40caf783517aa212076e,MNS-Activated Carbon B,50,Scalable carbon with good cycling stability; capture at 400 ppm remains moderate without strong polar functionality.,https://www.mdpi.com/1996-1073/17/5/1205,https://pmc.ncbi.nlm.nih.gov/articles/PMC9275103/,https://www.sciencedirect.com/science/article/pii/S1385894715005719
NIST-MATDB-373a3bef6faa5fa7a5f18c0a9f447ee3,CPM-6,50,"Porous coordination material may show decent CO2 affinity, but limited humidity/cycling/shaping data keeps confidence moderate.",https://www.sciencedirect.com/science/article/pii/S2213343722018036,https://pubs.rsc.org/en/content/articlehtml/2024/sc/d3sc06076d,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-6e0014114e24ab8e83b8782e3c9ed523,ZnAcBPDC,40,"Zn-carboxylate frameworks often face moisture vulnerability and modest low-ppm binding, limiting humid-air DAC practicality.",https://www.sciencedirect.com/science/article/pii/S2213343722018036,https://pubs.rsc.org/en/content/articlehtml/2024/sc/d3sc06076d,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-09622aa5d08dccc366f5767dc37ee542,UTSA-16 WITH pva 6.7%,64,"More binder improves robustness but dilutes active MOF; workable cycling possible, with some loss in CO2 working capacity.",https://pubs.rsc.org/en/content/articlelanding/2025/cc/d4cc08122a,https://pubs.rsc.org/en/content/articlelanding/2025/cc/d4cc06051f,https://pubs.acs.org/doi/10.1021/acsami.7b03147
NIST-MATDB-18a85ebd6bae784a1fa6550a1082042a,Co(II)/SSZ-13,63,"Metal-exchanged SSZ-13 can strengthen CO2 interactions, but water co-adsorption and heat management drive process feasibility.",https://pubs.acs.org/doi/10.1021/acs.iecr.9b02865,https://pubs.acs.org/doi/10.1021/acsaem.2c03605,https://www.pnas.org/doi/10.1073/pnas.2211544119
NIST-MATDB-45ffbc6a409fe9ca7fbcbcec331400a6,TRI-PE-MCM-41,82,"Triamine-grafted mesoporous silica has strong chemisorption at ultra-dilute CO2, tolerates humidity, and is readily shaped/regenerated.",https://pubs.acs.org/doi/10.1021/ie100315s,https://pubs.acs.org/doi/10.1021/ie102135u,https://pubs.acs.org/doi/10.1021/acssuschemeng.6b01692
NIST-MATDB-230379da7068d3a2846d5513519cce9a,PR-C,54,"Phenolic-resin carbon fibers can create ultramicropores helpful at low pressure and scale well, but still lack chemisorptive strength.",https://www.mdpi.com/1996-1073/17/5/1205,https://pmc.ncbi.nlm.nih.gov/articles/PMC9275103/,https://www.sciencedirect.com/science/article/pii/S1385894715005719
NIST-MATDB-6f07e1c1cc195fd2f91926bc4259eed0,Rht-MOF,45,"High-porosity MOF platform may store gases well, but humid-air stability and low-ppm CO2 working capacity are uncertain.",https://www.sciencedirect.com/science/article/pii/S2213343722018036,https://pubs.rsc.org/en/content/articlehtml/2024/sc/d3sc06076d,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-19f0b99c8dbe789defa47a66736fe641,tbo-MOF-2,44,"HKUST-like Cu framework offers moderate CO2 affinity, but moisture sensitivity and long-term cycling/shaping are key drawbacks.",https://pubs.rsc.org/en/content/articlelanding/2014/ra/c4ra12432d,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.sciencedirect.com/science/article/abs/pii/S138718111400537X
NIST-MATDB-11589e25122956c3d1be43647ab0c433,50WT%-PEI-MIL-101(Cr),85,High-amine loading enables strong low-ppm CO2 capture with humidity assistance; regeneration is feasible though thermal management matters.,https://pubs.acs.org/doi/10.1021/acssuschemeng.6b01692,https://pubs.acs.org/doi/10.1021/jacsau.1c00414,https://pubs.rsc.org/en/content/getauthorversionpdf/c4ta01174k
NIST-MATDB-acc401e3ec9a9a7ffb7948daa55b7bee,Pip-CPO-27-Ni,78,Amine-grafted MOF-74 variant provides stronger low-pressure CO2 capture than physisorbents; humidity effects and stability must be managed.,https://www.sciencedirect.com/science/article/pii/S2213343722018036,https://pubs.rsc.org/en/content/articlehtml/2024/sc/d3sc06076d,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-fc0098d481072dc7fe06b5281148da59,Ordered Mesoporous Carbon: aC,46,"Mesoporous carbon is robust and easy to shape, but ultra-dilute CO2 capture depends on ultramicropores that may be limited.",https://www.mdpi.com/1996-1073/17/5/1205,https://pmc.ncbi.nlm.nih.gov/articles/PMC9275103/,https://www.sciencedirect.com/science/article/pii/S1385894715005719
NIST-MATDB-ff4bd9bc5363290d9a0e2588879793fc,TEPA-MIL-101,84,Polyamine-impregnated MIL-101 combines high low-ppm uptake with workable regeneration; humidity can help but amine stability is critical.,https://pubs.acs.org/doi/10.1021/acssuschemeng.6b01692,https://pubs.acs.org/doi/10.1021/jacsau.1c00414,https://pubs.rsc.org/en/content/getauthorversionpdf/c4ta01174k
NIST-MATDB-5a9adbf7ca9f80422e5ac35364502e27,IRMOF-8-INT,32,"Zn4O-based IRMOF family is generally moisture sensitive, which undermines humid-air DAC cycling despite good porosity.",https://pubs.acs.org/doi/10.1021/ja100900c,https://www.sciencedirect.com/science/article/abs/pii/S138718111400537X,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-37a3f23f3917bbe9f7498e4314e84a10,H-SAPO-34,55,"Proton form can be less CO2-affinitive than cation forms; still scalable, but water adsorption in air reduces CO2 working capacity.",https://pmc.ncbi.nlm.nih.gov/articles/PMC9147644/,https://pubs.acs.org/doi/10.1021/acsaem.2c03605,https://www.pnas.org/doi/10.1073/pnas.2211544119
NIST-MATDB-39cd1d6a23c884935f71e8544297685a,NS3,48,Likely carbon-based sorbent; robust and regenerable but typically moderate at ambient CO2 without tailored ultramicropores.,https://www.mdpi.com/1996-1073/17/5/1205,https://pmc.ncbi.nlm.nih.gov/articles/PMC9275103/,https://www.sciencedirect.com/science/article/pii/S1385894715005719
NIST-MATDB-3d1309d1a1cd58e0b8004481c0266894,MOF,40,"Material identity is unspecified; without binding-site and stability data, DAC potential is uncertain and scored conservatively.",https://www.sciencedirect.com/science/article/pii/S2213343722018036,https://pubs.rsc.org/en/content/articlehtml/2024/sc/d3sc06076d,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-e883c76b97649d691b5432a6a2ad4772,ZIF-8-90 70%,47,"Mixed-linker ZIF can tune pore polarity while staying fairly humidity-tolerant, but low-ppm CO2 affinity is still moderate.",https://www.sciencedirect.com/science/article/abs/pii/S0021967311014701,https://www.sciencedirect.com/science/article/pii/S2213343722018036,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-6f2de59bc9a4aafa57769c230fce91ab,tbo-MOF-3,45,"Functionalized tbo-MOF can increase CO2 affinity versus parent, yet Cu-node moisture sensitivity still limits humid DAC cycling.",https://pubs.rsc.org/en/content/articlelanding/2014/ra/c4ra12432d,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.sciencedirect.com/science/article/abs/pii/S138718111400537X
NIST-MATDB-d5ea47f8b857165c0c3b6471ad2fbaf1,IRMOF-11,30,"Highly porous Zn4O-carboxylate IRMOF is prone to hydrolysis in humidity, making practical humid-air DAC unlikely.",https://pubs.acs.org/doi/10.1021/ja100900c,https://www.sciencedirect.com/science/article/abs/pii/S138718111400537X,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-a0ccfbbbc17279f073aa1146a3a79ee1,Zn(NDC)(DPMBI),42,"Zn-based MOF may offer moderate CO2 uptake, but moisture tolerance and low-ppm affinity are typically limited without stronger sites.",https://www.sciencedirect.com/science/article/pii/S2213343722018036,https://pubs.rsc.org/en/content/articlehtml/2024/sc/d3sc06076d,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-71a59952aa083f1cf399552468dc1d84,Cu3(btc)2/GO-m,49,Intermediate GO loading can aid heat transfer but also block pores; Cu-BTC humidity sensitivity remains the main limitation.,https://pubs.acs.org/doi/10.1021/am503255e,https://www.sciencedirect.com/science/article/abs/pii/S1385894722015931,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-21feb0836e632e8894452eb8d408e014,ZIF-8-90 50%,48,"Higher fraction of polar linker can improve CO2 affinity somewhat, but may increase water uptake and still lacks chemisorption.",https://www.sciencedirect.com/science/article/abs/pii/S0021967311014701,https://www.sciencedirect.com/science/article/pii/S2213343722018036,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-c00ab17cb1a88a0d61852c7a1392422e,[Cd3Na6(BTC)4(H2O)12]H2O,20,Toxic Cd content and uncertain cycling stability outweigh any adsorption benefits; not practical for scaled DAC deployment.,https://www.sciencedirect.com/science/article/pii/S2213343722018036,https://pubs.rsc.org/en/content/articlehtml/2024/sc/d3sc06076d,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-dcec9a003b64af110c352242de119c8d,C141,50,"Activated carbon grade is robust and scalable, but CO2 uptake at ultra-dilute partial pressure is typically moderate.",https://www.mdpi.com/1996-1073/17/5/1205,https://pmc.ncbi.nlm.nih.gov/articles/PMC9275103/,https://www.sciencedirect.com/science/article/pii/S1385894715005719
